Sent_id,relation,sentence_relation_score,crowd,baseline,expert,test_partition,term1,b1,e1,term2,b2,e2,sentence,term1_UMLS,term2_UMLS,UMLS_seed_relation
905469,treat,0,-1,-1,NA,NA,BLOOD VESSELS,59,72,ISCHEMIA,92,100,"Similarly, HNE was determined during ischemia in the brain BLOOD VESSELS of rats exposed to ISCHEMIA/reperfusion injury of the brain.",BLOOD VESSELS,ISCHEMIA,has finding site
905480,treat,0,-1,-1,NA,NA,BRAIN,63,68,ANENCEPHALY,13,24,Infants with ANENCEPHALY are born without all or most of their BRAIN and die within a few days of life.,BRAIN,ANENCEPHALY,has finding site
905488,treat,0,-1,-1,NA,NA,LUNGS,138,143,IDIOPATHIC PULMONARY FIBROSIS,47,76,"HDGF was more highly expressed in the lungs of IDIOPATHIC PULMONARY FIBROSIS chiefly in the epithelial cells, than in control nonfibrotic LUNGS.",LUNGS,IDIOPATHIC PULMONARY FIBROSIS,has finding site
905494,treat,0,-1,-1,NA,NA,BONE,15,19,PSEUDARTHROSIS,90,112,Instability of BONE fragments is regarded as the most important factor in pathogenesis of PSEUDARTHROSIS,BONE,PSEUDARTHROSIS,has finding site
905496,treat,0.2096569673,-0.7903430327,-1,NA,NA,MIDDLE EAR,94,111,ACUTE OTITIS MEDIA,27,45,The role of antibiotics in ACUTE OTITIS MEDIA is to eradicate the causative pathogen from the MIDDLE EAR,MIDDLE EAR,ACUTE OTITIS MEDIA,has finding site
905499,treat,0.2857142857,-0.7142857143,-1,NA,NA,BONE,97,101,OSTEOPOROSIS,157,176,The aim of this paper is to present the current state of knowledge on the biochemical markers of BONE turnover and their place at diagnosis and treatment of OSTEOPOROSIS,BONE,OSTEOPOROSIS,has finding site
905595,treat,0,-1,-1,NA,NA,SUGAR RESIDUES,92,106,CARBOHYDRATE,56,68,"The O glycosidic sugars, which make up 50% of the total CARBOHYDRATE are short (up to three SUGAR RESIDUES) chains composed of Ara, Gal and Xyl and are exclusively bound to Thr residues.",SUGAR,CARBOHYDRATE,part of
905727,treat,0,-1,-1,NA,NA,LEVODOPA,104,112,LEVODOPA CARBIDOPA,104,122,8  No information on transferring patients receiving extended release levodopa carbidopa preparation or LEVODOPA CARBIDOPA preparations containing a 1:10 ratio of carbidopa to LEVODOPA,LEVODOPA,LEVODOPA-CARBIDOPA,part of
905786,treat,0.1666666667,-0.8333333333,-1,NA,NA,P CYCLOPIUM PROTEASE,131,151,PROTEINASE K,171,183,"The greatest variation from the proteinase K polypeptide is in loop 114 134 and is due to the absence of a disulfide bridge in the P CYCLOPIUM PROTEASE that is present in PROTEINASE K A difference was also observed in the orientation of the histidine in the catalytic triad, though this could be due to the presence of PMSF at the active site.",PROTEASE,PROTEINASE,part of
906002,treat,0,-1,-1,NA,NA,LIVER CYSTS,72,91,POLYCYSTIC KIDNEYS,40,58,Abdominal echogram and CT scan revealed POLYCYSTIC KIDNEYS and multiple LIVER CYSTS,LIVER CYSTS,POLYCYSTIC KIDNEYS,has manifestation
906010,treat,0,-1,-1,-1,-1,CF,127,129,BRONCHIECTASIS,78,92,"DIFFERENTIAL DIAGNOSIS  In the differential diagnosis of PCD, other causes of BRONCHIECTASIS must be considered; these include CF immune deficiencies, severe respiratory illness in childhood, nontuberculous mycobacterial infection, and allergic bronchopulmonary aspergillosis.",BRONCHIECTASIS,CF,has manifestation
906012,treat,0.179605302,-0.820394698,-1,NA,NA,LUPUS NEPHRITIS,117,132,LUPUS ERYTHEMATOSUS VISCERALIS,172,202,"With the help of the literature and on the basis of own experiences course of the lupus erythematosus visceralis and LUPUS NEPHRITIS during pregnancy, the influence of the LUPUS ERYTHEMATOSUS VISCERALIS on pregnancy and development of the child, peculiarities of the treatment of lupus erythematosus visceralis during pregnancy as well as questions of prevention and interruption of pregnancy are discussed.",NEPHRITIS,LUPUS,has manifestation
906013,treat,0.3713906764,-0.6286093236,-1,NA,NA,BILATERAL MANDIBULAR HYPOPLASIA,103,141,UNILATERAL HEMIFACIAL MICROSOMIA,49,81,This procedure has been used in 87 patients with UNILATERAL HEMIFACIAL MICROSOMIA and 19 patients with BILATERAL MANDIBULAR HYPOPLASIA,MANDIBULAR HYPOPLASIA,HEMIFACIAL MICROSOMIA,has manifestation
906015,treat,0.9918365981,0.9918365981,-1,NA,NA,HEMOPHILIA A,76,88,FVIII,26,31,"Replacement therapy using FVIII is the leading therapy in the management of HEMOPHILIA A However, approximately 15% to 30% of patients develop inhibitory antibodies that neutralize the activity of the protein.",HEMOPHILIA,FVIII,has manifestation
906016,treat,0,-1,-1,NA,NA,CATARACT,98,106,CONGENITAL ANIRIDIA,64,83,"Since June 1991, we have implanted this IOL into five eyes with CONGENITAL ANIRIDIA combined with CATARACT, and into eight eyes with traumatic aniridia combined with cataract or aphakia",CATARACT,CONGENITAL ANIRIDIA,has manifestation
906017,treat,0,-1,-1,NA,NA,HYPERACTIVITY DISORDER (ADHD),279,308,TOURETTE SYNDROME,234,251,"To examine the role of genetic factors in oppositional defiant disorder (ODD) and conduct disorder (CD), 38 variables relating to the relevant DSM III R criteria, as well as other angry and aggressive behaviors, were examined in 1177 TOURETTE SYNDROME (TS) and attention deficit HYPERACTIVITY DISORDER (ADHD) probands, their first degree relatives, and controls.",ADHD,TOURETTE SYNDROME,has manifestation
906019,treat,0,-1,-1,NA,NA,ASTHMA,57,63,ATOPIC DERMATITIS,87,112,"The atopic diseases of childhood consist of the triad of ASTHMA allergic rhinitis, and ATOPIC DERMATITIS",ASTHMA,ATOPIC DERMATITIS,has manifestation
906020,treat,0.1942571725,-0.8057428275,-1,NA,NA,THROMBOCYTOPENIA,70,86,MICROANGIOPATHIC HEMOLYTIC ANEMIA,88,121,"It is a multi-systemic disorder characterized by a clinical pentad of THROMBOCYTOPENIA, MICROANGIOPATHIC HEMOLYTIC ANEMIA, diffuse and nonfocal neurologic symptoms, decreased renal function, and fever",THROMBOCYTOPENIA,MICROANGIOPATHIC HEMOLYTIC ANEMIA,has manifestation
906021,treat,0,-1,-1,NA,NA,MENTAL RETARDATION,177,195,X LINKED HYDROCEPHALUS/HSAS (HYDROCEPHALUS,75,117,"Mutations in the L1CAM gene are responsible for four related L1 disorders; X LINKED HYDROCEPHALUS/HSAS (HYDROCEPHALUS as a result of Stenosis of the Aqueduct of Sylvius), MASA (MENTAL RETARDATION Aphasia, Shuffling gait, and Adducted thumbs) syndrome, X linked complicated spastic paraplegia type I (SPG1) and X linked Agenesis of the Corpus Callosum (ACC.",MENTAL RETARDATION,HSAS,has manifestation
906024,treat,0,-1,-1,-1,-1,DYSTONIA,127,135,DISEASE (SUBACUTE NECROTIZING ENCEPHALOMYELOPATHY),18,68,"A case of Leigh's DISEASE (SUBACUTE NECROTIZING ENCEPHALOMYELOPATHY) is reported with such noteworthy features as early onset, DYSTONIA paraparesis the presence of low attenuation areas in both basal ganglias on computerized tomography of the brain and the presence of a high signal intensity in both basal ganglias in T2 weighted image by MR. The electron microscopic findings of muscle biopsy are suggestive of pleoconial mitochondrial myopathy.",DYSTONIA,SUBACUTE NECROTIZING ENCEPHALOMYELOPATHY,has manifestation
906033,treat,0.8164965809,0.8164965809,-1,NA,NA,HEREDITARY ANGIONEUROTIC EDEMA,108,138,HANE,140,144,"The effect of dehydroepiandrosterone (DEA), an adrenal androgen successfully used for preventing attacks in HEREDITARY ANGIONEUROTIC EDEMA (HANE) patients was studied on the activation of classical and alternative complement pathway",HEREDITARY ANGIONEUROTIC EDEMA,HANE,has manifestation
906052,treat,0,-1,-1,NA,NA,ASTHMA,57,63,CYSTIC FIBROSIS,67,82,"Also, current criteria generally require the presence of ASTHMA or CYSTIC FIBROSIS for recognition of ABPA",ASTHMA,CYSTIC FIBROSIS,has manifestation
906056,treat,0.1162476387,-0.8837523613,-1,NA,NA,ASTHMA,22,28,CYSTIC FIBROSIS,48,63,"Lung diseases such as ASTHMA, panbronchiolitis, CYSTIC FIBROSIS, and bronchiectasis are thought to respond to the immunomodulatory properties of macrolides",ASTHMA,CYSTIC FIBROSIS,has manifestation
906060,treat,0.1203858531,-0.8796141469,-1,NA,NA,FEVER,137,142,MICROANGIOPATHIC HEMOLYTIC ANEMIA,102,135,"Thrombotic thrombocytopenic purpura is a clinical syndrome defined by the pentad of thrombocytopenia, MICROANGIOPATHIC HEMOLYTIC ANEMIA, FEVER, and renal and neurologic abnormalities",FEVER,MICROANGIOPATHIC HEMOLYTIC ANEMIA,has manifestation
906061,treat,0,-1,-1,NA,NA,ALBRIGHT HEREDITARY OSTEODYSTROPHY (AHO),72,112,PHP IA,14,20,"Patients with PHP IA exhibit a complex of somatic abnormalities, termed ALBRIGHT HEREDITARY OSTEODYSTROPHY (AHO).",ALBRIGHT HEREDITARY OSTEODYSTROPHY,PHP IA,has manifestation
906062,treat,0,-1,-1,NA,NA,AORTIC ROOT DILATATION,34,56,MARFAN SYNDROME,14,29,Patients with MARFAN SYNDROME and AORTIC ROOT DILATATION are at risk for aortic dissection and are difficult to manage,AORTIC ROOT DILATATION,MARFAN SYNDROME,has manifestation
906063,treat,0,-1,-1,-1,-1,SIGMOIDO VESICAL FISTULA,67,91,CROHN'S DISEASE,113,133,We experienced a case of a 16 year old boy with pneumaturia due to SIGMOIDO VESICAL FISTULA as a complication of CROHN'S DISEASE,FISTULA,CROHN'S DISEASE,has manifestation
906064,treat,0.1458649915,-0.8541350085,-1,NA,NA,MCARDLE'S DISEASE,108,125,MYOPHOSPHORYLASE DEFICIENCY,79,106,Glucagon has been reported to improve exercise tolerance in some patients with MYOPHOSPHORYLASE DEFICIENCY (MCARDLE'S DISEASE) but a placebo effect was not excluded in previous trials,MCARDLE'S DISEASE,MYOPHOSPHORYLASE DEFICIENCY,has manifestation
906067,treat,0,-1,-1,NA,NA,ESTROGEN SECRETING MALIGNANT SEX CORD STROMAL TUMOR,127,178,INSENSITIVITY SYNDROME (TESTICULAR FEMINIZATION SYNDROME),58,115,We report on a 68 year old patient with complete androgen INSENSITIVITY SYNDROME (TESTICULAR FEMINIZATION SYNDROME) in whom an ESTROGEN SECRETING MALIGNANT SEX CORD STROMAL TUMOR developed in an intraabdominal testis.,MALIGNANT SEX CORD STROMAL TUMOR,TESTICULAR FEMINIZATION SYNDROME,has manifestation
906069,treat,0,-1,-1,-1,-1,PARKINSONISM,209,221,DEMENTIA WITH LEWY BODIES,152,177,"Typically, but not invariably, dementia precedes or accompanies the onset of parkinsonism  Three or more major or minor criteria suggest a diagnosis of DEMENTIA WITH LEWY BODIES (&gt;75% sensitivity) Vascular PARKINSONISM  Also known as lower body parkinsonism.",PARKINSONISM,DEMENTIA WITH LEWY BODIES,has manifestation
906075,treat,0,-1,-1,NA,NA,HEREDITARY INCLUSION BODY MYOPATHY PAGET DISEASE,115,163,DEMENTIA (IBMPFD),196,221,"Mutations in the valosin containing protein (VCP) on chromosome 9p13 p12 were recently found to be associated with HEREDITARY INCLUSION BODY MYOPATHY PAGET DISEASE of the bone, and frontotemporal DEMENTIA (IBMPFD)",INCLUSION BODY MYOPATHY,IBMPFD,has manifestation
906077,treat,0,-1,-1,NA,NA,HOPKINS LUPUS COHORT PERSPECTIVE,61,93,SYSTEMIC LUPUS ERYTHEMATOSUS,27,55,2  Petri M. Thrombosis and SYSTEMIC LUPUS ERYTHEMATOSUS: the HOPKINS LUPUS COHORT PERSPECTIVE Editorial.,LUPUS,SYSTEMIC LUPUS ERYTHEMATOSUS,has manifestation
906080,treat,0,-1,-1,NA,NA,POOR PROGNOSIS BREAST CANCER,166,201,GROUP,157,162,No difference was found between presence or absence of circulating tumor cells and previous chemotherapy treatment (p = 0.5) or stage TNM (p = 0.13) in this GROUP of POOR PROGNOSIS BREAST CANCER,BREAST CANCER,GROUP,has manifestation
906081,treat,0,-1,-1,NA,NA,THROMBOCYTOSIS,278,300,ESSENTIAL THROMBOCYTHEMIA,179,204,"During the last 5 years, it was discovered that the JAK2V617F somatic mutation is present in virtually all patients with polycythemia vera and a large proportion of patients with ESSENTIAL THROMBOCYTHEMIA, primary myelofibrosis, and refractory anemia with ring sideroblasts and THROMBOCYTOSIS",THROMBOCYTOSIS,ESSENTIAL THROMBOCYTHEMIA,has manifestation
906082,treat,0,-1,-1,NA,NA,ALZHEIMER'S DISEASE,241,267,AND DOWN'S SYNDROME (TRISOMY 21) AND,165,201,"Amyloid B protein/amyloid A4 is a peptide present in the neuritic plaques, neurofibrillary tangles and cerebrovascular deposits in patients with Alzheimer's disease AND DOWN'S SYNDROME (TRISOMY 21) AND may be involved in the pathogenesis of ALZHEIMER'S DISEASE",ALZHEIMER'S DISEASE,DOWN'S SYNDROME,has manifestation
906084,treat,0,-1,-1,NA,NA,SINGLE GENE OBESITY SYNDROME,75,103,BARDET BIEDL SYNDROME,137,158,"23   Rarely, childhood onset obesity will manifest itself as a result of a SINGLE GENE OBESITY SYNDROME such as Prader Willi syndrome or BARDET BIEDL SYNDROME or from a mutation in one of the genes encoding proteins involved with body weight regulation, such as the pro opiomelanocortin ( POMC ) gene, which makes ? melanocortin stimulating hormone (? MSH); the melanocortin receptor (MC4); leptin; the leptin receptor; and prohormone convertase enzymes.",OBESITY,BARDET-BIEDL SYNDROME,has manifestation
906086,treat,0,-1,-1,NA,NA,ALZHEIMER'S DISEASE,121,140,DOWN'S SYNDROME,101,116,"In this article, the second of two parts, the needs of family and professional carers of people with DOWN'S SYNDROME and ALZHEIMER'S DISEASE are examined.",ALZHEIMER'S DISEASE,DOWN'S SYNDROME,has manifestation
906090,treat,0.1856953382,-0.8143046618,-1,NA,NA,NEVI OR ADVANCED MELANOMAS,63,89,MALIGNANT MELANOMA,132,150,"EPH A2 was not detected in normal melanocytes, benign compound NEVI OR ADVANCED MELANOMAS though it was found in 2 of 9 biopsies of MALIGNANT MELANOMA in situ.",MELANOMAS,MALIGNANT MELANOMA,has manifestation
906092,treat,0,-1,-1,NA,NA,COLON CANCER,48,60,FAMILIAL ADENOMATOUS POLYPOSIS,74,104,The risk of colon cancer is extreme in the rare COLON CANCER syndromes of FAMILIAL ADENOMATOUS POLYPOSIS and hereditary nonpolyposis colon cancer.,COLON CANCER,FAMILIAL ADENOMATOUS POLYPOSIS,has manifestation
906095,treat,0,-1,-1,NA,NA,FOLLICULAR LYMPHOMAS,230,250,BCL 2 GENE,207,217,"This growth enhancement was also seen in cells transfected with the BCL 2 gene with its own promoter juxtaposed to the immunoglobulin heavy chain gene enhancer, which represents the translocated form of the BCL 2 GENE observed in FOLLICULAR LYMPHOMAS with the t(14;18) translocation.",FOLLICULAR LYMPHOMAS,BCL-2 GENE,has manifestation
906096,treat,0.1186781658,-0.8813218342,-1,NA,NA,FISTULA TRACT,117,130,CASE OF SEVERE CROHN'S DISEASE WITH AN ESOPHAGOBRONCHIAL,18,74,We here present a CASE OF SEVERE CROHN'S DISEASE WITH AN ESOPHAGOBRONCHIAL fistula and the successful closure of the FISTULA TRACT with the novel liquid polymer sealant Onyx.,FISTULA,CROHN'S DISEASE,has manifestation
906101,treat,0,-1,-1,NA,NA,WILMS' TUMOR,0,12,NEPHROBLASTOMA,16,30,WILMS' TUMOR or NEPHROBLASTOMA is a malignant tumor of childhood and there are less than 200 cases in adults reported in the literature.,WILMS' TUMOR,NEPHROBLASTOMA,has manifestation
906105,treat,0,-1,-1,NA,NA,CIRRHOSIS,186,195,NEONATAL HEMOCHROMATOSIS,198,222,DISEASE NAME AND SYNONYMS: Syndromic diarrhea - Phenotypic diarrhea - Tricho-hepato-enteric syndrome - Intractable diarrhea of infancy with facial dysmorphism - Trichorrhexis nodosa and CIRRHOSIS - NEONATAL HEMOCHROMATOSIS phenotype with intractable diarrhea and hair abnormalities - Intractable infant diarrhea associated with phenotypic abnormalities and immune deficiency,CIRRHOSIS,NEONATAL HEMOCHROMATOSIS,has manifestation
906106,treat,0,-1,-1,NA,NA,BILATERAL HILAR ADENOPATHY,96,122,THORACIC FORM OF SARCOIDOSIS,28,56,"In each of the patients the THORACIC FORM OF SARCOIDOSIS was in the foreground (in 6 cases mild BILATERAL HILAR ADENOPATHY in 2 cases only unilateral hilar adenopathy, in 18 cases typical BHL syndrome sometimes with tumorous adenopathy and in 7 cases out of the 18, hilar adenopathy and mottling in the lungs.",BILATERAL HILAR ADENOPATHY,SARCOIDOSIS,has manifestation
906112,treat,0,-1,-1,-1,-1,TUMOR (NEUROFIBROMA),96,116,NEUROFIBROMATOSIS TYPE 1,0,24,NEUROFIBROMATOSIS TYPE 1 (NF1) is a common autosomal dominant condition characterized by benign TUMOR (NEUROFIBROMA) growth and increased risk of malignancy.,NEUROFIBROMA,NEUROFIBROMATOSIS TYPE 1,has manifestation
906113,treat,0.1490711985,-0.8509288015,-1,NA,NA,SPORADIC OPCA,34,47,SCA1,82,86,"In contrast, in two patients with SPORADIC OPCA and in four of five patients with SCA1 the fibres were not identified.",OPCA,SCA1,has manifestation
906118,treat,0,-1,-1,-1,-1,MENTAL RETARDATION,62,80,TRISOMY 21,95,110,Down syndrome (DS) is the most frequent genetic disorder with MENTAL RETARDATION and caused by TRISOMY 21,MENTAL RETARDATION,TRISOMY 21,has manifestation
906125,treat,0,-1,-1,NA,NA,OROTIC ACIDURIA,163,178,HYPERARGININAEMIA,118,135,"Arginase deficiency is a rare, autosomal recessive, disorder of the urea cycle characterized by mild hyperammonaemia, HYPERARGININAEMIA, dibasic aminoaciduria and OROTIC ACIDURIA, associated with progressive spastic tetraplegia, seizures, psychomotor retardation, and growth failure",OROTIC ACIDURIA,HYPERARGININAEMIA,has manifestation
906126,treat,0,-1,-1,NA,NA,BRONCHIECTASIS,242,256,CYSTIC FIBROSIS,188,203,"In the case of commonly-occurring inflammatory diseases of the airways, the neutrophil is the primary mediator of inflammation in conditions such as chronic obstructive pulmonary disease, CYSTIC FIBROSIS, acute respiratory distress syndrome, BRONCHIECTASIS and non-eosinophilic bronchial asthma",BRONCHIECTASIS,CYSTIC FIBROSIS,has manifestation
906127,treat,0,-1,-1,NA,NA,USUAL INTERSTITIAL PNEUMONIA,55,83,IDIOPATHIC PULMONARY FIBROSIS,0,29,"IDIOPATHIC PULMONARY FIBROSIS is the clinical term for USUAL INTERSTITIAL PNEUMONIA the characteristic histologic pattern is interstitial fibrosis with temporal heterogeneity, and the radiologic pattern is basal and subpleural areas of ground glass and reticular attenuation and honeycomb pattern.",USUAL INTERSTITIAL PNEUMONIA,IDIOPATHIC PULMONARY FIBROSIS,has manifestation
906130,treat,0,-1,-1,NA,NA,DIVERGENT SQUINT,251,271,CRANIOFACIAL DYSOSTOSIS,194,217,"Crouzon's disease    (              audio )  Octave Crouzon, Fr. neurologist, 1874 1938 An autosomal dominantly inherited congenital disease characterized by hypertelorism (widely spaced eyes), CRANIOFACIAL DYSOSTOSIS exophthalmos, optic atrophy, and DIVERGENT SQUINT",SQUINT,CRANIOFACIAL DYSOSTOSIS,has manifestation
906133,treat,0,-1,-1,NA,NA,FOLLICULAR LYMPHOMA,91,110,BCL 2 GENE,63,73,This study expands the geographical map of the distribution of BCL 2 GENE rearrangement in FOLLICULAR LYMPHOMA patients in the Middle East region.,FOLLICULAR LYMPHOMA,BCL-2 GENE,has manifestation
906135,treat,0,-1,-1,NA,NA,ASTHMA,255,269,ATOPIC DERMATITIS,206,223,"Indeed, epicutaneous sensitization of mice to a protein antigen induces both a localized allergic dermatitis and hyperresponsiveness to methacholine, which suggests that epicutaneous exposure to antigen in ATOPIC DERMATITIS may enhance the development of ASTHMA",ASTHMA,ATOPIC DERMATITIS,has manifestation
906137,treat,0,-1,-1,NA,NA,IPF,122,125,IDIOPATHIC PULMONARY FIBROSIS,91,120,"Hypothesis for Origination of Idiopathic Pulmonary Fibrosis The current hypothesis is that IDIOPATHIC PULMONARY FIBROSIS (IPF) originates with repeated episodes of injury to the epithelium that result in formation of a microscopic lesion?in essence, a wound?in the wall of the alveolus ( a",IPF,IDIOPATHIC PULMONARY FIBROSIS,has manifestation
906144,treat,0,-1,-1,NA,NA,NEPHROPATHY,23,34,DRASH SYNDROME,79,101,Gonadal dysgenesis and NEPHROPATHY are often indistinguishable from incomplete DRASH SYNDROME,NEPHROPATHY,DRASH SYNDROME,has manifestation
906146,treat,0.0966736489,-0.9033263511,-1,NA,NA,OSTEOSARCOMA,22,34,RETINOBLASTOMA,41,55,In the analysis of an OSTEOSARCOMA and a RETINOBLASTOMA we discovered that the endpoints of the deletions were within the confines of the genetic unit defined by the probe,OSTEOSARCOMA,RETINOBLASTOMA,has manifestation
906151,treat,0,-1,-1,-1,-1,SPINO CEREBELLAR ATAXIA,276,299,ALPERS SYNDROME,323,343,"ANT1, TWINKLE and POLG genes affect mtDNA stability and are involved in autosomal dominant PEO, while mutations in POLG are responsible for numerous clinical presentations, including autosomal recessive PEO, sensory ataxic neuropathy, dysarthria and ophthalmoparesis (SANDO), SPINO CEREBELLAR ATAXIA and epilepsy (SCAE) or ALPERS SYNDROME",ATAXIA,ALPERS SYNDROME,has manifestation
906154,treat,0,-1,-1,NA,NA,JUVENILE RHEUMATOID ARTHRITIS,226,255,SYSTEMIC LUPUS ERYTHEMATOSUS,301,329,BC  Specific recommendation: ? Note if the patient carries a diagnosis that indicates susceptibility to uveitis or any signs or symptoms of these diseases: ? Ankylosing spondylitis ? Reactive arthritis ? Psoriatic arthritis ? JUVENILE RHEUMATOID ARTHRITIS ? Inflammatory bowel disease ? Sarcoidosis ? SYSTEMIC LUPUS ERYTHEMATOSUS ? Behcet's disease ? Wegener granulomatosis ? Relapsing polychondritis ? Systemic or cerebral vasculitis ? Multiple sclerosis ? Tubular interstitial nephritis ? Juvenile xanthogranuloma ? Toxoplasmosis ? Syphilis ? Herpes zoster ophthalmicus ? Lyme disease ? Tuberculosis ? West Nile virus ? Whipple disease ? HTLV 1 infection.,ARTHRITIS,LUPUS,has manifestation
906162,treat,0,-1,-1,NA,NA,ALLERGIC RHINITIS,79,96,ATOPIC DERMATITIS,13,30,"A history of ATOPIC DERMATITIS was found in 21.3%, allergic asthma in 6.9% and ALLERGIC RHINITIS in 15.7% of the adolescents",ALLERGIC RHINITIS,ATOPIC DERMATITIS,has manifestation
906171,treat,0,-1,-1,NA,NA,SUBSET,109,115,BREAST CANCERS,119,133,Inactivation of the breast cancer susceptibility gene BRCA1 plays a significant role in the development of a SUBSET of BREAST CANCERS although the major tumor suppressor function of this gene remains unclear.,SUBSET,BREAST CANCERS,has manifestation
906180,treat,0,-1,-1,NA,NA,INVASIVE MENINGIOMA,79,98,CENTRAL NEUROFIBROMATOSIS,181,214,"There were eight cases of meningiomas with aggressive characteristics, such as INVASIVE MENINGIOMA malignant meningioma, hemangiopericytic meningioma, and multiple meningiomas with CENTRAL NEUROFIBROMATOSIS",MENINGIOMA,CENTRAL NEUROFIBROMATOSIS,has manifestation
906187,treat,0,-1,-1,NA,NA,CONGENITAL LACTIC ACIDOSIS RECURRENT ATAXIA,145,188,INFANTILE LEIGH SYNDROME,193,225,Pyruvate dehydrogenase deficiency is one of the most common causes of encephalopathy associated with lactic acidosis and is known to account for CONGENITAL LACTIC ACIDOSIS RECURRENT ATAXIA and INFANTILE LEIGH SYNDROME,LACTIC ACIDOSIS,LEIGH SYNDROME,has manifestation
906189,treat,0,-1,-1,NA,NA,GLAUCOMA,96,104,STURGE-WEBER SYNDROME,146,175,"The results of our data can serve as a guide for estimating relative risk figures for seizures, GLAUCOMA, and mental retardation in children with STURGE-WEBER SYNDROME",GLAUCOMA,STURGE-WEBER SYNDROME,has manifestation
906205,treat,0.0827605889,-0.9172394111,-1,NA,NA,HAEMOPHILIA A,25,38,VIII (FVIII) GENE,134,151,"In its most severe form, HAEMOPHILIA A is a life threatening haemorrhagic bleeding disorder that is caused by mutations in the factor VIII (FVIII) GENE.",HAEMOPHILIA A,FVIII,has manifestation
906208,treat,0,-1,-1,NA,NA,FACIAL ASYMMETRY,17,33,FACIAL HEMIHYPERTROPHY,64,94,All cases showed FACIAL ASYMMETRY one of them exhibiting marked FACIAL HEMIHYPERTROPHY,FACIAL ASYMMETRY,FACIAL HEMIHYPERTROPHY,has manifestation
906211,treat,0.1373605639,-0.8626394361,-1,NA,NA,MUCOLIPIDOSIS IV (SIALOLIPIDOSIS AR),297,333,MUCOLIPIDOSIS III (PSEUDO HURLER POLYDYSTROPHY),249,296,"Keratan sulfate Dermatan sulfate  Dermatan sulfate, heparan sulfate, chondroitin 4 sulfate, chondroitin 6 sulfate Glycoproteinoses Mannosidosis  Fucosidosis  Aspartylglucosaminuria  Sialidosis  Galactosialidosis    Mucolipidosis II (I cell disease) MUCOLIPIDOSIS III (PSEUDO HURLER POLYDYSTROPHY) MUCOLIPIDOSIS IV (SIALOLIPIDOSIS AR); locus: 19cen q12 Locus: 1p34  Locus: 4q32 q33  Locus: 6p21.3  Locus: 20q13    Locus: 4q21 q23.",AR,MUCOLIPIDOSIS III,has manifestation
906226,treat,0.158113883,-0.841886117,-1,NA,NA,ACTIVE LUPUS NEPHRITIS,118,140,LUPUS,125,130,tvml 19tvml ; tvml 49tvml ; tvml 50tvml ; tvml 51tvml ) Preterm birth  Moderate to severe lupus activity in pregnancy ACTIVE LUPUS NEPHRITIS  Estimated 30% preterm birth for LUPUS pregnancies with low activity.,NEPHRITIS,LUPUS,has manifestation
906227,treat,0,-1,-1,NA,NA,ASTHMA,118,124,CYSTIC FIBROSIS,163,178,"We review the role of platelets in inflammation, how they assist in the recruitment of leukocytes into lung tissue in ASTHMA, and evidence of their dysfunction in CYSTIC FIBROSIS (CF",ASTHMA,CYSTIC FIBROSIS,has manifestation
906228,treat,0,-1,-1,-1,-1,UNEXPLAINED OPTIC ATROPHY,89,114,WOLFRAM SYNDROME,13,29,"Although the WOLFRAM SYNDROME is rare, it should be considered in diabetic patients with UNEXPLAINED OPTIC ATROPHY and hearing loss or with polyuria and polydipsia in the presence of adequate blood sugar control.",OPTIC ATROPHY,WOLFRAM SYNDROME,has manifestation
906233,treat,0,-1,-1,-1,-1,KIDNEY FAILURE,13,27,POLYCYSTIC KIDNEY DISEASE,78,103,"For example, KIDNEY FAILURE is rapid in diabetic nephropathy, intermediate in POLYCYSTIC KIDNEY DISEASE and slow in lithium nephropathy.",KIDNEY FAILURE,POLYCYSTIC KIDNEY DISEASE,has manifestation
906234,treat,0,-1,-1,NA,NA,MPNSTS,222,235,NEUROFIBROMATOSIS TYPE 1,167,191,"PDGFRA, PDGFRB, and EGFR were immunohistochemically, biochemically, cytogenetically, and mutationally analyzed along with the detection of their cognate ligands in 16 NEUROFIBROMATOSIS TYPE 1 (NF1) related and 11 sporadic MPNSTS",MPNSTS,NEUROFIBROMATOSIS TYPE 1,has manifestation
906238,treat,0,-1,-1,NA,NA,EIGHT,8,13,MALIGNANT MELANOMAS,29,48,Four of EIGHT of these small MALIGNANT MELANOMAS analyzed by multiparameter flow cytometry were aneuploid (DNA ploidy index less than or equal to 0.9 or greater than or equal to 1.1.,EIGHT,MALIGNANT MELANOMAS,has manifestation
906239,treat,0,-1,-1,NA,NA,ALLERGIC RHINITIS,141,158,ATOPIC DERMATITIS (AD),114,136,The effect of recombinant human and murine interleukin 5 (IL 5) on granulocytes was investigated in patients with ATOPIC DERMATITIS (AD) and ALLERGIC RHINITIS and compared with those from patients with plaque psoriasis and normal non atopic controls.,ALLERGIC RHINITIS,ATOPIC DERMATITIS,has manifestation
906248,treat,0,-1,-1,-1,-1,HALLUCINATIONS,65,79,SCHIZOPHRENIA,11,24,"1   Simple SCHIZOPHRENIA denotes a milder psychosis (i.e., fewer HALLUCINATIONS and delusions and less disorganization), with cases typically featuring a schizoid lifestyle of reduced emotional experience and expression and reduced social drive and engagement.",HALLUCINATIONS,SCHIZOPHRENIA,has manifestation
