_unit_id,_created_at,_canary,_id,_started_at,_channel,_trust,_worker_id,_country,_region,_city,_ip,relations,step_1_select_the_valid_relations,step_2a_copy__paste_only_the_words_from_the_sentence_that_express_the_relation_you_selected_in_step1,step_2b_if_you_selected_none_in_step_1_explain_why,b1,b2,e1,e2,expertdecision,relation,sent_id,relation,sentence,term1,term2
494240923,7/2/2014 17:20:39,,1313095765,7/2/2014 17:19:52,neodev,1,18755947,GBR,H2,Accrington,80.47.187.155,[OTHER],[OTHER],Avoid vigorous deep tissue massage in patients with: VARICOSE VEINS or PHLEBITIS,N/A,248,266,262,275,-1,RO-disease_has_finding,901751,,"? Use caution and avoid massage in areas of: ? Ankylosing spondylitis or osteoporosis leading to increased fracture risk ? Joint inflammation ? Broken skin ? Avoid vigorous deep tissue massage in patients with: ? Metastatic cancer ? Hypertension ? VARICOSE VEINS or PHLEBITIS ? Pregnancy ? Fibromyalgia ? In combination with other therapies, massage therapy has been shown to reduce pain and anxiety in patients with osteoarthritis",VARICOSE VEINS,PHLEBITIS
494240923,7/2/2014 17:42:18,,1313116039,7/2/2014 17:42:04,prodege,1,18960400,GBR,H9,London,109.154.7.94,[PREVENTS],[PREVENTS],has,sddsdssd,248,266,262,275,-1,RO-disease_has_finding,901751,,"? Use caution and avoid massage in areas of: ? Ankylosing spondylitis or osteoporosis leading to increased fracture risk ? Joint inflammation ? Broken skin ? Avoid vigorous deep tissue massage in patients with: ? Metastatic cancer ? Hypertension ? VARICOSE VEINS or PHLEBITIS ? Pregnancy ? Fibromyalgia ? In combination with other therapies, massage therapy has been shown to reduce pain and anxiety in patients with osteoarthritis",VARICOSE VEINS,PHLEBITIS
494240924,6/27/2014 15:31:58,,1306177406,6/27/2014 15:29:18,prodege,1,7664351,USA,NY,Cicero,74.111.0.21,[OTHER],[OTHER],SYNDROME secondary to parasitic,"I didn't select none, I selected other.  They are both illnesses and I didn't see an option for that.",164,134,176,160,-1,RO-disease_has_finding,901530,,"Although FceRI is absent on unstimulated peripheral blood eosinophils, its presence as a trimeric ?? 2  receptor in patients with the HYPEREOSINOPHILIC SYNDROME or EOSINOPHILIA secondary to parasitic and allergic diseases has been controversial",EOSINOPHILIA,HYPEREOSINOPHILIC SYNDROME
494240924,6/27/2014 17:33:39,,1306262973,6/27/2014 17:32:30,neodev,1,11460728,CAN,BC,Burnaby,70.79.16.165,[ASSOCIATED_WITH],[ASSOCIATED_WITH],patients with the HYPEREOSINOPHILIC SYNDROME or EOSINOPHILIA,associated with,164,134,176,160,-1,RO-disease_has_finding,901530,,"Although FceRI is absent on unstimulated peripheral blood eosinophils, its presence as a trimeric ?? 2  receptor in patients with the HYPEREOSINOPHILIC SYNDROME or EOSINOPHILIA secondary to parasitic and allergic diseases has been controversial",EOSINOPHILIA,HYPEREOSINOPHILIC SYNDROME
494240924,6/29/2014 15:02:25,,1309029343,6/29/2014 15:01:55,instagc,1,18960682,GBR,,,86.29.151.52,[ASSOCIATED_WITH],[ASSOCIATED_WITH],or,N/a,164,134,176,160,-1,RO-disease_has_finding,901530,,"Although FceRI is absent on unstimulated peripheral blood eosinophils, its presence as a trimeric ?? 2  receptor in patients with the HYPEREOSINOPHILIC SYNDROME or EOSINOPHILIA secondary to parasitic and allergic diseases has been controversial",EOSINOPHILIA,HYPEREOSINOPHILIC SYNDROME
494240924,6/30/2014 18:24:11,,1310650711,6/30/2014 18:22:40,vivatic,1,27576853,GBR,,,82.22.78.199,[OTHER],[OTHER],or,"The only relation I can pinpoint is that these may be similar conditions, but no specific word/phrase  expresses this.",164,134,176,160,-1,RO-disease_has_finding,901530,,"Although FceRI is absent on unstimulated peripheral blood eosinophils, its presence as a trimeric ?? 2  receptor in patients with the HYPEREOSINOPHILIC SYNDROME or EOSINOPHILIA secondary to parasitic and allergic diseases has been controversial",EOSINOPHILIA,HYPEREOSINOPHILIC SYNDROME
494240924,6/30/2014 21:24:39,,1310967930,6/30/2014 21:23:42,prodege,1,10018215,CAN,ON,Brampton,99.227.128.25,[ASSOCIATED_WITH],[ASSOCIATED_WITH],has been controversial,n/a,164,134,176,160,-1,RO-disease_has_finding,901530,,"Although FceRI is absent on unstimulated peripheral blood eosinophils, its presence as a trimeric ?? 2  receptor in patients with the HYPEREOSINOPHILIC SYNDROME or EOSINOPHILIA secondary to parasitic and allergic diseases has been controversial",EOSINOPHILIA,HYPEREOSINOPHILIC SYNDROME
494240924,7/2/2014 01:29:14,,1312316783,7/2/2014 01:26:41,instagc,1,23149109,USA,NC,Durham,75.189.206.205,[PART_OF],[PART_OF],patients with HYPEREOSINOPHILIC SYNDROME EOSINOPHILIA,part_of,164,134,176,160,-1,RO-disease_has_finding,901530,,"Although FceRI is absent on unstimulated peripheral blood eosinophils, its presence as a trimeric ?? 2  receptor in patients with the HYPEREOSINOPHILIC SYNDROME or EOSINOPHILIA secondary to parasitic and allergic diseases has been controversial",EOSINOPHILIA,HYPEREOSINOPHILIC SYNDROME
494240924,7/2/2014 16:15:19,,1313047487,7/2/2014 16:14:12,prodege,1,7899370,USA,MI,Bay City,71.13.81.162,[ASSOCIATED_WITH],[ASSOCIATED_WITH],HYPEREOSINOPHILIC SYNDROME or EOSINOPHILIA,n/a,164,134,176,160,-1,RO-disease_has_finding,901530,,"Although FceRI is absent on unstimulated peripheral blood eosinophils, its presence as a trimeric ?? 2  receptor in patients with the HYPEREOSINOPHILIC SYNDROME or EOSINOPHILIA secondary to parasitic and allergic diseases has been controversial",EOSINOPHILIA,HYPEREOSINOPHILIC SYNDROME
494240924,7/2/2014 17:39:35,,1313113079,7/2/2014 17:39:14,prodege,1,18960400,GBR,H9,London,109.154.7.94,[MANIFESTATION],[MANIFESTATION],EOSINOPHILIA,dsdssdds,164,134,176,160,-1,RO-disease_has_finding,901530,,"Although FceRI is absent on unstimulated peripheral blood eosinophils, its presence as a trimeric ?? 2  receptor in patients with the HYPEREOSINOPHILIC SYNDROME or EOSINOPHILIA secondary to parasitic and allergic diseases has been controversial",EOSINOPHILIA,HYPEREOSINOPHILIC SYNDROME
494240924,7/2/2014 17:49:41,,1313124314,7/2/2014 17:48:50,clixsense,1,19162475,GBR,M3,Frome,82.33.126.30,[ASSOCIATED_WITH],[ASSOCIATED_WITH],SYNDROME or EOSINOPHILIA,n/a,164,134,176,160,-1,RO-disease_has_finding,901530,,"Although FceRI is absent on unstimulated peripheral blood eosinophils, its presence as a trimeric ?? 2  receptor in patients with the HYPEREOSINOPHILIC SYNDROME or EOSINOPHILIA secondary to parasitic and allergic diseases has been controversial",EOSINOPHILIA,HYPEREOSINOPHILIC SYNDROME
494240924,7/2/2014 18:43:05,,1313173474,7/2/2014 18:42:32,clixsense,1,6621167,USA,,,66.87.114.142,[ASSOCIATED_WITH],[ASSOCIATED_WITH],or,Na,164,134,176,160,-1,RO-disease_has_finding,901530,,"Although FceRI is absent on unstimulated peripheral blood eosinophils, its presence as a trimeric ?? 2  receptor in patients with the HYPEREOSINOPHILIC SYNDROME or EOSINOPHILIA secondary to parasitic and allergic diseases has been controversial",EOSINOPHILIA,HYPEREOSINOPHILIC SYNDROME
494240924,7/2/2014 18:59:31,,1313190932,7/2/2014 18:59:12,neodev,1,18963376,GBR,A5,Bedford,92.6.226.182,[ASSOCIATED_WITH],[ASSOCIATED_WITH],HYPEREOSINOPHILIC SYNDROME or EOSINOPHILIA,na,164,134,176,160,-1,RO-disease_has_finding,901530,,"Although FceRI is absent on unstimulated peripheral blood eosinophils, its presence as a trimeric ?? 2  receptor in patients with the HYPEREOSINOPHILIC SYNDROME or EOSINOPHILIA secondary to parasitic and allergic diseases has been controversial",EOSINOPHILIA,HYPEREOSINOPHILIC SYNDROME
494240924,7/2/2014 19:01:11,,1313192640,7/2/2014 19:00:13,bitcoinget,1,25255063,GBR,V2,Glasgow,86.174.15.198,[IS_A],[IS_A],or,N/A,164,134,176,160,-1,RO-disease_has_finding,901530,,"Although FceRI is absent on unstimulated peripheral blood eosinophils, its presence as a trimeric ?? 2  receptor in patients with the HYPEREOSINOPHILIC SYNDROME or EOSINOPHILIA secondary to parasitic and allergic diseases has been controversial",EOSINOPHILIA,HYPEREOSINOPHILIC SYNDROME
494240924,7/2/2014 19:17:41,,1313207835,7/2/2014 19:17:16,prizezombie,1,19082757,USA,AL,Birmingham,138.26.152.5,[PART_OF],[PART_OF],or,NA,164,134,176,160,-1,RO-disease_has_finding,901530,,"Although FceRI is absent on unstimulated peripheral blood eosinophils, its presence as a trimeric ?? 2  receptor in patients with the HYPEREOSINOPHILIC SYNDROME or EOSINOPHILIA secondary to parasitic and allergic diseases has been controversial",EOSINOPHILIA,HYPEREOSINOPHILIC SYNDROME
494240924,7/2/2014 19:59:10,,1313276266,7/2/2014 19:58:51,fepcrowdflower,1,17940235,GBR,X5,Cardiff,176.252.22.6,[NONE],[NONE],N/A,separate,164,134,176,160,-1,RO-disease_has_finding,901530,,"Although FceRI is absent on unstimulated peripheral blood eosinophils, its presence as a trimeric ?? 2  receptor in patients with the HYPEREOSINOPHILIC SYNDROME or EOSINOPHILIA secondary to parasitic and allergic diseases has been controversial",EOSINOPHILIA,HYPEREOSINOPHILIC SYNDROME
494240924,7/2/2014 20:37:24,,1313355712,7/2/2014 20:36:58,neodev,1,18755947,GBR,H2,Accrington,80.47.187.155,[ASSOCIATED_WITH],[ASSOCIATED_WITH],or,N?A,164,134,176,160,-1,RO-disease_has_finding,901530,,"Although FceRI is absent on unstimulated peripheral blood eosinophils, its presence as a trimeric ?? 2  receptor in patients with the HYPEREOSINOPHILIC SYNDROME or EOSINOPHILIA secondary to parasitic and allergic diseases has been controversial",EOSINOPHILIA,HYPEREOSINOPHILIC SYNDROME
494240925,6/27/2014 20:03:40,,1306378068,6/27/2014 20:02:59,prizezombie,1,19082757,USA,AL,Birmingham,138.26.153.43,[OTHER],[OTHER],diagnosed as,na,97,115,113,146,-1,RO-disease_has_finding,901732,,"A pattern of cytoplasmic fluorescence was observed in cases that were cytologically diagnosed as SEVERE DYSPLASIA, CARCINOMA IN SITU OF THE CERVIX, or in cases with positive reactions for malignant cells",SEVERE DYSPLASIA,CARCINOMA IN SITU OF THE CERVIX
494240925,6/28/2014 17:35:44,,1307135658,6/28/2014 17:35:37,prodege,1,18960400,GBR,H9,London,109.154.7.94,[SYMPTOM],[SYMPTOM],with,FDFD,97,115,113,146,-1,RO-disease_has_finding,901732,,"A pattern of cytoplasmic fluorescence was observed in cases that were cytologically diagnosed as SEVERE DYSPLASIA, CARCINOMA IN SITU OF THE CERVIX, or in cases with positive reactions for malignant cells",SEVERE DYSPLASIA,CARCINOMA IN SITU OF THE CERVIX
494240925,6/30/2014 02:34:04,,1310036874,6/30/2014 02:31:54,instagc,1,19636746,USA,NY,Canandaigua,192.182.211.200,[IS_A],[IS_A],"SEVERE DYSPLASIA, CARCINOMA IN SITU OF THE CERVIX,",Its the same thing.,97,115,113,146,-1,RO-disease_has_finding,901732,,"A pattern of cytoplasmic fluorescence was observed in cases that were cytologically diagnosed as SEVERE DYSPLASIA, CARCINOMA IN SITU OF THE CERVIX, or in cases with positive reactions for malignant cells",SEVERE DYSPLASIA,CARCINOMA IN SITU OF THE CERVIX
494240925,7/1/2014 18:29:24,,1311834094,7/1/2014 18:28:51,bitcoinget,1,25255063,GBR,V2,Glasgow,86.174.15.198,[OTHER],[OTHER],or,N/A,97,115,113,146,-1,RO-disease_has_finding,901732,,"A pattern of cytoplasmic fluorescence was observed in cases that were cytologically diagnosed as SEVERE DYSPLASIA, CARCINOMA IN SITU OF THE CERVIX, or in cases with positive reactions for malignant cells",SEVERE DYSPLASIA,CARCINOMA IN SITU OF THE CERVIX
494240925,7/1/2014 23:01:34,,1312178175,7/1/2014 23:01:03,prodege,1,7061586,AUS,2,Toongabbie,114.76.177.0,[DIAGNOSE_BY_TEST_OR_DRUG],[DIAGNOSE_BY_TEST_OR_DRUG],diagnosed,n/a,97,115,113,146,-1,RO-disease_has_finding,901732,,"A pattern of cytoplasmic fluorescence was observed in cases that were cytologically diagnosed as SEVERE DYSPLASIA, CARCINOMA IN SITU OF THE CERVIX, or in cases with positive reactions for malignant cells",SEVERE DYSPLASIA,CARCINOMA IN SITU OF THE CERVIX
494240925,7/2/2014 17:45:01,,1313119312,7/2/2014 17:44:40,clixsense,1,19162475,GBR,M3,Frome,82.33.126.30,[ASSOCIATED_WITH],[ASSOCIATED_WITH],"SEVERE DYSPLASIA, CARCINOMA IN SITU OF THE CERVIX,",n/a,97,115,113,146,-1,RO-disease_has_finding,901732,,"A pattern of cytoplasmic fluorescence was observed in cases that were cytologically diagnosed as SEVERE DYSPLASIA, CARCINOMA IN SITU OF THE CERVIX, or in cases with positive reactions for malignant cells",SEVERE DYSPLASIA,CARCINOMA IN SITU OF THE CERVIX
494240925,7/2/2014 17:53:29,,1313128417,7/2/2014 17:52:48,neodev,1,18755947,GBR,H2,Accrington,80.47.187.155,[CAUSES] [ASSOCIATED_WITH],"[CAUSES]
[ASSOCIATED_WITH]","cytologically diagnosed as SEVERE DYSPLASIA, CARCINOMA IN SITU",n/a,97,115,113,146,-1,RO-disease_has_finding,901732,,"A pattern of cytoplasmic fluorescence was observed in cases that were cytologically diagnosed as SEVERE DYSPLASIA, CARCINOMA IN SITU OF THE CERVIX, or in cases with positive reactions for malignant cells",SEVERE DYSPLASIA,CARCINOMA IN SITU OF THE CERVIX
494240925,7/2/2014 18:21:58,,1313154709,7/2/2014 18:21:09,instagc,1,18531561,CAN,ON,Mississauga,99.229.185.45,[NONE],[NONE],n/a,two different diagnoses,97,115,113,146,-1,RO-disease_has_finding,901732,,"A pattern of cytoplasmic fluorescence was observed in cases that were cytologically diagnosed as SEVERE DYSPLASIA, CARCINOMA IN SITU OF THE CERVIX, or in cases with positive reactions for malignant cells",SEVERE DYSPLASIA,CARCINOMA IN SITU OF THE CERVIX
494240925,7/2/2014 20:00:43,,1313292444,7/2/2014 20:00:31,fepcrowdflower,1,17940235,GBR,X5,Cardiff,176.252.22.6,[NONE],[NONE],N/A,list,97,115,113,146,-1,RO-disease_has_finding,901732,,"A pattern of cytoplasmic fluorescence was observed in cases that were cytologically diagnosed as SEVERE DYSPLASIA, CARCINOMA IN SITU OF THE CERVIX, or in cases with positive reactions for malignant cells",SEVERE DYSPLASIA,CARCINOMA IN SITU OF THE CERVIX
494240925,7/2/2014 20:14:11,,1313337060,7/2/2014 20:13:31,clixsense,1,6621167,USA,,,66.87.114.142,[ASSOCIATED_WITH],[ASSOCIATED_WITH],as,.a,97,115,113,146,-1,RO-disease_has_finding,901732,,"A pattern of cytoplasmic fluorescence was observed in cases that were cytologically diagnosed as SEVERE DYSPLASIA, CARCINOMA IN SITU OF THE CERVIX, or in cases with positive reactions for malignant cells",SEVERE DYSPLASIA,CARCINOMA IN SITU OF THE CERVIX
494240925,7/2/2014 20:39:14,,1313357065,7/2/2014 20:37:39,neodev,1,11460728,CAN,BC,Burnaby,70.79.16.165,[ASSOCIATED_WITH],[ASSOCIATED_WITH],"DYSPLASIA, CARCINOMA IN SITU OF THE CERVIX,",associated with,97,115,113,146,-1,RO-disease_has_finding,901732,,"A pattern of cytoplasmic fluorescence was observed in cases that were cytologically diagnosed as SEVERE DYSPLASIA, CARCINOMA IN SITU OF THE CERVIX, or in cases with positive reactions for malignant cells",SEVERE DYSPLASIA,CARCINOMA IN SITU OF THE CERVIX
494240925,7/2/2014 20:49:41,,1313365628,7/2/2014 20:48:58,instagc,1,13763729,USA,,,75.182.89.225,[IS_A],[IS_A],"diagnosed as SEVERE DYSPLASIA, CARCINOMA IN SITU OF THE CERVIX,",N/A,97,115,113,146,-1,RO-disease_has_finding,901732,,"A pattern of cytoplasmic fluorescence was observed in cases that were cytologically diagnosed as SEVERE DYSPLASIA, CARCINOMA IN SITU OF THE CERVIX, or in cases with positive reactions for malignant cells",SEVERE DYSPLASIA,CARCINOMA IN SITU OF THE CERVIX
494240925,7/2/2014 21:37:15,,1313398022,7/2/2014 21:36:53,clixsense,1,17950689,GBR,X5,Cardiff,89.168.38.216,[PREVENTS],[PREVENTS],diagnosed,NONE,97,115,113,146,-1,RO-disease_has_finding,901732,,"A pattern of cytoplasmic fluorescence was observed in cases that were cytologically diagnosed as SEVERE DYSPLASIA, CARCINOMA IN SITU OF THE CERVIX, or in cases with positive reactions for malignant cells",SEVERE DYSPLASIA,CARCINOMA IN SITU OF THE CERVIX
494240925,7/2/2014 22:11:21,,1313421516,7/2/2014 22:10:22,onestopgpt,1,21275875,CAN,ON,Hamilton,216.209.129.161,[ASSOCIATED_WITH],[ASSOCIATED_WITH],cytologically diagnosed as,N/A,97,115,113,146,-1,RO-disease_has_finding,901732,,"A pattern of cytoplasmic fluorescence was observed in cases that were cytologically diagnosed as SEVERE DYSPLASIA, CARCINOMA IN SITU OF THE CERVIX, or in cases with positive reactions for malignant cells",SEVERE DYSPLASIA,CARCINOMA IN SITU OF THE CERVIX
494240925,7/2/2014 22:34:43,,1313436082,7/2/2014 22:34:26,clixsense,1,6338026,USA,IL,Round Lake,24.12.122.13,[ASSOCIATED_WITH],[ASSOCIATED_WITH],or,n/a,97,115,113,146,-1,RO-disease_has_finding,901732,,"A pattern of cytoplasmic fluorescence was observed in cases that were cytologically diagnosed as SEVERE DYSPLASIA, CARCINOMA IN SITU OF THE CERVIX, or in cases with positive reactions for malignant cells",SEVERE DYSPLASIA,CARCINOMA IN SITU OF THE CERVIX
494240926,6/27/2014 20:29:37,,1306386613,6/27/2014 20:29:13,prodege,1,7664351,USA,NY,Cicero,74.111.0.21,[PART_OF],[PART_OF],invasive SITU CARCINOMA SEVERE DYSPLASIA,n/a,94,73,110,90,-1,RO-disease_has_finding,901849,,Local recurrences are increased in frequency and number when invasive or IN SITU CARCINOMA or SEVERE DYSPLASIA is present at the margins,SEVERE DYSPLASIA,IN SITU CARCINOMA
494240926,6/29/2014 07:24:58,,1308420884,6/29/2014 07:24:22,clixsense,1,19162475,GBR,M3,Frome,82.33.126.30,[ASSOCIATED_WITH],[ASSOCIATED_WITH],or,it can affect either one of the illneses,94,73,110,90,-1,RO-disease_has_finding,901849,,Local recurrences are increased in frequency and number when invasive or IN SITU CARCINOMA or SEVERE DYSPLASIA is present at the margins,SEVERE DYSPLASIA,IN SITU CARCINOMA
494240926,6/30/2014 01:42:48,,1310013981,6/30/2014 01:40:11,clixsense,1,8092925,CAN,ON,Ottawa,184.148.24.218,[NONE],[NONE],N/A,There is no mention of connection between to illnesses.,94,73,110,90,-1,RO-disease_has_finding,901849,,Local recurrences are increased in frequency and number when invasive or IN SITU CARCINOMA or SEVERE DYSPLASIA is present at the margins,SEVERE DYSPLASIA,IN SITU CARCINOMA
494240926,6/30/2014 15:08:41,,1310537246,6/30/2014 15:07:15,clixsense,1,25419319,GBR,,,90.213.95.128,[ASSOCIATED_WITH] [PART_OF],"[ASSOCIATED_WITH]
[PART_OF]",invasive or,n/a,94,73,110,90,-1,RO-disease_has_finding,901849,,Local recurrences are increased in frequency and number when invasive or IN SITU CARCINOMA or SEVERE DYSPLASIA is present at the margins,SEVERE DYSPLASIA,IN SITU CARCINOMA
494240926,6/30/2014 21:14:28,,1310959490,6/30/2014 21:12:29,prodege,1,10018215,CAN,ON,Brampton,99.227.128.25,[NONE],[NONE],N/A,N/A,94,73,110,90,-1,RO-disease_has_finding,901849,,Local recurrences are increased in frequency and number when invasive or IN SITU CARCINOMA or SEVERE DYSPLASIA is present at the margins,SEVERE DYSPLASIA,IN SITU CARCINOMA
494240926,7/1/2014 15:23:10,,1311598672,7/1/2014 15:21:31,prizerebel,1,16316481,CAN,ON,Toronto,99.244.116.246,[NONE],[NONE],N/A,n/A,94,73,110,90,-1,RO-disease_has_finding,901849,,Local recurrences are increased in frequency and number when invasive or IN SITU CARCINOMA or SEVERE DYSPLASIA is present at the margins,SEVERE DYSPLASIA,IN SITU CARCINOMA
494240926,7/1/2014 20:38:09,,1312026519,7/1/2014 20:37:37,prodege,1,9378607,GBR,U8,Edinburgh,94.1.221.80,[ASSOCIATED_WITH],[ASSOCIATED_WITH],or,N/A,94,73,110,90,-1,RO-disease_has_finding,901849,,Local recurrences are increased in frequency and number when invasive or IN SITU CARCINOMA or SEVERE DYSPLASIA is present at the margins,SEVERE DYSPLASIA,IN SITU CARCINOMA
494240926,7/2/2014 04:13:14,,1312479108,7/2/2014 04:12:28,clixsense,1,11787474,USA,IL,Charleston,67.58.244.234,[NONE],[NONE],N/A,They are two independent events that can happen,94,73,110,90,-1,RO-disease_has_finding,901849,,Local recurrences are increased in frequency and number when invasive or IN SITU CARCINOMA or SEVERE DYSPLASIA is present at the margins,SEVERE DYSPLASIA,IN SITU CARCINOMA
494240926,7/2/2014 14:28:46,,1312981411,7/2/2014 14:28:02,prodege,1,14848125,GBR,V2,Glasgow,86.130.194.252,[ASSOCIATED_WITH],[ASSOCIATED_WITH],or,n/a,94,73,110,90,-1,RO-disease_has_finding,901849,,Local recurrences are increased in frequency and number when invasive or IN SITU CARCINOMA or SEVERE DYSPLASIA is present at the margins,SEVERE DYSPLASIA,IN SITU CARCINOMA
494240926,7/2/2014 16:36:30,,1313061931,7/2/2014 16:36:04,piyoogle,1,27058262,USA,AZ,Phoenix,23.105.7.135,[PREVENTS] [SYMPTOM] [SIDE_EFFECT] [IS_A] [NONE],"[PREVENTS]
[SYMPTOM]
[SIDE_EFFECT]
[IS_A]
[NONE]",1513513513513,135101202220,94,73,110,90,-1,RO-disease_has_finding,901849,,Local recurrences are increased in frequency and number when invasive or IN SITU CARCINOMA or SEVERE DYSPLASIA is present at the margins,SEVERE DYSPLASIA,IN SITU CARCINOMA
494240926,7/2/2014 17:22:56,,1313097598,7/2/2014 17:22:24,neodev,1,18755947,GBR,H2,Accrington,80.47.187.155,[ASSOCIATED_WITH],[ASSOCIATED_WITH],or,N/A,94,73,110,90,-1,RO-disease_has_finding,901849,,Local recurrences are increased in frequency and number when invasive or IN SITU CARCINOMA or SEVERE DYSPLASIA is present at the margins,SEVERE DYSPLASIA,IN SITU CARCINOMA
494240926,7/2/2014 17:42:31,,1313116512,7/2/2014 17:42:18,prodege,1,18960400,GBR,H9,London,109.154.7.94,[ASSOCIATED_WITH],[ASSOCIATED_WITH],increased,dsdsds,94,73,110,90,-1,RO-disease_has_finding,901849,,Local recurrences are increased in frequency and number when invasive or IN SITU CARCINOMA or SEVERE DYSPLASIA is present at the margins,SEVERE DYSPLASIA,IN SITU CARCINOMA
494240926,7/2/2014 18:41:54,,1313172282,7/2/2014 18:41:24,clixsense,1,6621167,USA,,,66.87.114.142,[ASSOCIATED_WITH],[ASSOCIATED_WITH],or,Na,94,73,110,90,-1,RO-disease_has_finding,901849,,Local recurrences are increased in frequency and number when invasive or IN SITU CARCINOMA or SEVERE DYSPLASIA is present at the margins,SEVERE DYSPLASIA,IN SITU CARCINOMA
494240926,7/2/2014 19:05:21,,1313196728,7/2/2014 19:04:59,bitcoinget,1,25255063,GBR,V2,Glasgow,86.174.15.198,[ASSOCIATED_WITH],[ASSOCIATED_WITH],or,N/A,94,73,110,90,-1,RO-disease_has_finding,901849,,Local recurrences are increased in frequency and number when invasive or IN SITU CARCINOMA or SEVERE DYSPLASIA is present at the margins,SEVERE DYSPLASIA,IN SITU CARCINOMA
494240926,7/2/2014 19:21:42,,1313211642,7/2/2014 19:21:25,prizezombie,1,19082757,USA,AL,Birmingham,138.26.152.5,[OTHER],[OTHER],or,NA,94,73,110,90,-1,RO-disease_has_finding,901849,,Local recurrences are increased in frequency and number when invasive or IN SITU CARCINOMA or SEVERE DYSPLASIA is present at the margins,SEVERE DYSPLASIA,IN SITU CARCINOMA
494240927,6/27/2014 17:48:06,,1306273696,6/27/2014 17:47:59,prodege,1,12944140,GBR,C8,Croydon,92.21.0.165,[NONE],[NONE],n/a,n/a,186,100,198,127,-1,RO-disease_has_finding,901687,,Prevention of the occurrence of neurological deficits in children with acute glomerulonephritis and HYPERTENSIVE ENCEPHALOPATHY requires careful evaluation and appropriate management of HYPERTENSION,HYPERTENSION,HYPERTENSIVE ENCEPHALOPATHY
494240927,6/27/2014 21:14:43,,1306402218,6/27/2014 21:13:58,clixsense,1,20316161,CAN,NL,Paradise,47.55.71.247,[MANIFESTATION],[MANIFESTATION],careful evaluation,N/A,186,100,198,127,-1,RO-disease_has_finding,901687,,Prevention of the occurrence of neurological deficits in children with acute glomerulonephritis and HYPERTENSIVE ENCEPHALOPATHY requires careful evaluation and appropriate management of HYPERTENSION,HYPERTENSION,HYPERTENSIVE ENCEPHALOPATHY
494240927,6/28/2014 04:32:02,,1306832531,6/28/2014 04:31:17,superrewards,1,23067591,USA,VA,Earlysville,71.48.142.94,[OTHER],[OTHER],HYPERTENSIVE ENCEPHALOPATHY requires appropriate management of HYPERTENSION,Na,186,100,198,127,-1,RO-disease_has_finding,901687,,Prevention of the occurrence of neurological deficits in children with acute glomerulonephritis and HYPERTENSIVE ENCEPHALOPATHY requires careful evaluation and appropriate management of HYPERTENSION,HYPERTENSION,HYPERTENSIVE ENCEPHALOPATHY
494240927,6/28/2014 18:18:49,,1307219389,6/28/2014 18:18:15,neodev,1,18755947,GBR,H2,Accrington,80.47.187.155,[SYMPTOM],[SYMPTOM],HYPERTENSIVE,N/A,186,100,198,127,-1,RO-disease_has_finding,901687,,Prevention of the occurrence of neurological deficits in children with acute glomerulonephritis and HYPERTENSIVE ENCEPHALOPATHY requires careful evaluation and appropriate management of HYPERTENSION,HYPERTENSION,HYPERTENSIVE ENCEPHALOPATHY
494240927,6/29/2014 00:03:13,,1307821775,6/29/2014 00:02:12,prodege,1,21891314,AUS,7,Mornington,203.214.41.115,[PART_OF],[PART_OF],ENCEPHALOPATHY requires careful evaluation and appropriate management of HYPERTENSION,N/A,186,100,198,127,-1,RO-disease_has_finding,901687,,Prevention of the occurrence of neurological deficits in children with acute glomerulonephritis and HYPERTENSIVE ENCEPHALOPATHY requires careful evaluation and appropriate management of HYPERTENSION,HYPERTENSION,HYPERTENSIVE ENCEPHALOPATHY
494240927,6/29/2014 17:04:18,,1309109185,6/29/2014 17:02:29,elite,1,27769923,GBR,J8,Nottingham,2.100.251.81,[SYMPTOM] [ASSOCIATED_WITH],"[SYMPTOM]
[ASSOCIATED_WITH]",HYPERTENSIVE ENCEPHALOPATHY requires careful evaluation and appropriate management of HYPERTENSION,N/A,186,100,198,127,-1,RO-disease_has_finding,901687,,Prevention of the occurrence of neurological deficits in children with acute glomerulonephritis and HYPERTENSIVE ENCEPHALOPATHY requires careful evaluation and appropriate management of HYPERTENSION,HYPERTENSION,HYPERTENSIVE ENCEPHALOPATHY
494240927,6/30/2014 02:35:37,,1310037577,6/30/2014 02:34:05,instagc,1,19636746,USA,NY,Canandaigua,192.182.211.200,[CAUSES],[CAUSES],management of HYPERTENSION,Hypertention causes hypertensive encephalppathy.,186,100,198,127,-1,RO-disease_has_finding,901687,,Prevention of the occurrence of neurological deficits in children with acute glomerulonephritis and HYPERTENSIVE ENCEPHALOPATHY requires careful evaluation and appropriate management of HYPERTENSION,HYPERTENSION,HYPERTENSIVE ENCEPHALOPATHY
494240927,6/30/2014 15:06:49,,1310536106,6/30/2014 15:05:48,clixsense,1,25419319,GBR,,,90.213.95.128,[ASSOCIATED_WITH],[ASSOCIATED_WITH],occurrence with,n/a,186,100,198,127,-1,RO-disease_has_finding,901687,,Prevention of the occurrence of neurological deficits in children with acute glomerulonephritis and HYPERTENSIVE ENCEPHALOPATHY requires careful evaluation and appropriate management of HYPERTENSION,HYPERTENSION,HYPERTENSIVE ENCEPHALOPATHY
